X,Y,MAPSOURCE,SOURCEDATE,EDITDATE,MAPMETHOD,QUADNAME,UNITNAME,COUNTY,STATE,X_COORD,Y_COORD,LAT,LON,WATERSHED,STREAMNAME,ELEVATION,YEAR,NOTES,COORD_UNITS,COORD_SYSTEM,DATUM,UTM_ZONE,MANAGEMENTZONE,PARKDISTRICT,CREATEDATE,UNITCODE,VEG_CLASS,LANDFORM,GlobalID,LOC_NAME,LOC_ID,TRAIL,ROAD,VALID_RESULT,DDMLat,DDMLon,DMSLat,DMSLon,Carto_Type,FEATURE_ID,MTFCC,IMARS_NAME,IMARS_ID,RVP_NAME,PUBLICDISPLAY,DATAACCESS,REGIONCODE,CREATEUSER,EDITUSER,XYACCURACY,ZACCURACY,OBJECTID
-83.94303389,35.51042681,,,2020-04-13T04:50:42.955Z,Derived/Calculated,CALDERWOOD,Great Smoky Mountians National Park,Blount,Tennessee,233083.5,3933632.97,35.51041998,-83.94302971,Chilhowee Lake,,2275.921387,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",911482a4-0aa7-4b06-8fc8-75b1008d816f,Revenue Hill,,Gregory Bald Trail,Parson Branch Road,Certified,35° 30.625' N,83° 56.582' W,"35° 30' 37.512"" N","83° 56' 34.907"" W",Summit,1299240,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,145
-83.92038788,35.55081952,,,2020-04-13T04:50:42.955Z,Derived/Calculated,CALDERWOOD,Great Smoky Mountians National Park,Blount,Tennessee,235270.82,3938053.55,35.55081268,-83.92038371,Abrams Creek Lower,,3123.455078,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",feda78fb-cf56-452d-8c71-e55f4aff197c,Mount Lanier,,Hannah Mountain Trail,Parson Branch Road,Certified,35° 33.085' N,83° 55.181' W,"35° 33' 5.113"" N","83° 55' 10.840"" W",Summit,1294656,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,146
-83.6525117,35.52811059,,,2020-04-13T04:50:42.955Z,Derived/Calculated,THUNDERHEAD MOUNTAIN,Great Smoky Mountians National Park,Swain,North Carolina,259491.56,3934846.77,35.52810374,-83.6525076,Hazel Creek,Bee Gum Branch,4296.119141,,,m,UTM,NAD83,17,,Deep Creek District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",d26c5557-44af-4d76-aff2-7e7923fd17d4,Raven Den,,Hazel Creek Trail,Upper Tremont Road,Certified,35° 31.686' N,83° 39.150' W,"35° 31' 41.173"" N","83° 39' 9.027"" W",Summit,1022162,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,147
-83.6398191,35.56610102,,,2020-04-13T04:50:42.955Z,Derived/Calculated,THUNDERHEAD MOUNTAIN,Great Smoky Mountians National Park,Swain,North Carolina,260755.67,3939030.69,35.56609417,-83.63981501,Hazel Creek,Defeat Branch,4950.456055,,,m,UTM,NAD83,17,,Deep Creek District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Upper slopes, mesas",f9f04aba-b8b7-405a-8d1d-26e8993f71f2,Big Chestnut Bald,,Appalachian Trail,Upper Tremont Road,Certified,35° 33.966' N,83° 38.389' W,"35° 33' 57.939"" N","83° 38' 23.334"" W",Summit,1019127,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,148
-83.63386788,35.57077389,,,2020-04-13T04:50:42.955Z,Derived/Calculated,THUNDERHEAD MOUNTAIN,Great Smoky Mountians National Park,Sevier,Tennessee,261309.02,3939534.67,35.57076704,-83.63386379,Little River-Crooked Creek,Walkers Creek,5031.873047,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Upper slopes, mesas",1b44f164-2c64-4c90-8122-711a609c8127,Mount Davis,,Appalachian Trail,Upper Tremont Road,Certified,35° 34.246' N,83° 38.032' W,"35° 34' 14.761"" N","83° 38' 1.910"" W",Summit,1019924,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,149
-83.88304678,35.51565586,,,2020-04-13T04:50:42.955Z,Derived/Calculated,CALDERWOOD,Great Smoky Mountians National Park,Swain,North Carolina,238542.49,3934052.29,35.51564903,-83.88304262,Lake Cheoah-Little Tennessee River,,4729.836914,,,m,UTM,NAD83,17,,Deep Creek District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Upper slopes, mesas",6e4262cb-aa97-425a-a5bf-b57c8ee6f80f,Parson Bald,,Wolf Ridge Trail,Parson Branch Road,Certified,35° 30.939' N,83° 52.983' W,"35° 30' 56.337"" N","83° 52' 58.953"" W",Summit,1000707,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,150
-83.89791533,35.52573631,,,2020-04-13T04:50:42.955Z,Derived/Calculated,CALDERWOOD,Great Smoky Mountians National Park,Blount,Tennessee,237226.61,3935210.3,35.52572948,-83.89791116,Abrams Creek Lower,,3657.438721,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Upper slopes, mesas",0f95caee-7484-4042-9e5d-b06deaec288a,Hickory Top,,Gregory Bald Trail,Parson Branch Road,Certified,35° 31.544' N,83° 53.875' W,"35° 31' 32.626"" N","83° 53' 52.480"" W",Summit,1287622,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,151
-83.91208424,35.52493827,,,2020-04-13T04:50:42.955Z,Derived/Calculated,CALDERWOOD,Great Smoky Mountians National Park,Blount,Tennessee,235938.84,3935159.65,35.52493144,-83.91208007,Chilhowee Lake,Lynn Gap Branch,3254.357666,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",e0bf2e51-e914-47d4-9b99-6ecb9da9d4a7,Parson High Top,,Gregory Bald Trail,Parson Branch Road,Certified,35° 31.496' N,83° 54.725' W,"35° 31' 29.753"" N","83° 54' 43.488"" W",Summit,1296889,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,152
-83.9211374,35.59723253,,,2020-04-13T04:50:42.955Z,Derived/Calculated,CALDERWOOD,Great Smoky Mountians National Park,Blount,Tennessee,235355.73,3943205.26,35.59722568,-83.92113323,Abrams Creek Lower,,2113.925293,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Upper slopes, mesas",16fc9c98-003d-4cbb-841c-2ca9f6632365,Pine Mountain,,Rabbit Creek Trail,Abrams Creek Ranger Station Parking,Certified,35° 35.961' N,83° 55.334' W,"35° 35' 57.655"" N","83° 55' 20.066"" W",Summit,1297563,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,153
-83.90428532,35.48956476,,,2020-04-13T04:50:42.955Z,Derived/Calculated,TAPOCO,Great Smoky Mountians National Park,Swain,North Carolina,236530.58,3931214,35.48955794,-83.90428115,Lake Cheoah-Little Tennessee River,,3357.091553,,,m,UTM,NAD83,17,,Deep Creek District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Upper slopes, mesas",c750c3cb-d54c-440e-9042-6948ca1e8f8c,Sheep Wallow Knob,,Wolf Ridge Trail,Parson Branch Road,Certified,35° 29.373' N,83° 54.257' W,"35° 29' 22.409"" N","83° 54' 15.412"" W",Summit,1641220,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,154
-83.94158877,35.63343713,,,2020-04-13T04:50:42.955Z,Derived/Calculated,BLOCKHOUSE,Great Smoky Mountians National Park,Blount,Tennessee,233622.59,3947277.58,35.63343028,-83.94158459,Abrams Creek Lower,Clear Creek,2659,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",a816d6f9-47f4-4e0b-8989-421a8f2750ba,Look Rock,,Look Rock Developed Trail,Foothills Parkway Section 8g,Certified,35° 38.006' N,83° 56.495' W,"35° 38' 0.349"" N","83° 56' 29.705"" W",Summit,1292030,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,155
-83.55173594,35.69865499,,,2020-04-13T04:50:42.955Z,Derived/Calculated,GATLINBURG,Great Smoky Mountians National Park,Sevier,Tennessee,269122.14,3953526.13,35.69864811,-83.55173187,West Prong Little Pigeon River Upper,Holy Branch,2946.684326,,,m,UTM,NAD83,17,,Little River District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",3dda08d0-4e3b-467d-a006-4ab9f7f96122,Holy Butt,,Cove Mountain Trail,Sugarlands Water Tank Road,Certified,35° 41.919' N,83° 33.104' W,"35° 41' 55.133"" N","83° 33' 6.235"" W",Summit,1288180,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,156
-83.6077574,35.67918718,,,2020-04-13T04:50:42.955Z,Derived/Calculated,GATLINBURG,Great Smoky Mountians National Park,Sevier,Tennessee,263994.88,3951499.55,35.6791803,-83.60775331,Little River-Goshen Prong,,3762.272461,,,m,UTM,NAD83,17,,Little River District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",032f5409-2a1a-4723-9c35-b0b4786d4d13,Chinquapin Knob,,Laurel Falls Trail,Little River Gorge Road,Certified,35° 40.751' N,83° 36.465' W,"35° 40' 45.049"" N","83° 36' 27.912"" W",Summit,1280489,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,157
-83.6209846,35.63600609,,,2020-04-13T04:50:42.955Z,Derived/Calculated,GATLINBURG,Great Smoky Mountians National Park,Sevier,Tennessee,262669.69,3946740.68,35.63599923,-83.62098051,Little River-Goshen Prong,,4007.976318,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Upper slopes, mesas",c77e57a2-d7eb-49cd-9624-7e652d94e9bc,Meigs Mountain,,Meigs Mountain Trail,Lr Pullout Parking @ Mp 1.801,Certified,35° 38.160' N,83° 37.259' W,"35° 38' 9.597"" N","83° 37' 15.530"" W",Summit,1293553,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,158
-83.61181847,35.62494164,,,2020-04-13T04:50:42.955Z,Derived/Calculated,SILERS BALD,Great Smoky Mountians National Park,Sevier,Tennessee,263467.25,3945491.03,35.62493478,-83.61181438,Little River-Goshen Prong,Blanket Creek,4609.8125,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",b60bcfde-fe4c-4233-9972-bd634505e770,Blanket Mountain,,Jakes Creek Trail,Jakes Creek Road A,Certified,35° 37.496' N,83° 36.709' W,"35° 37' 29.765"" N","83° 36' 42.532"" W",Summit,1277668,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,159
-83.5663726,35.64484186,,,2020-04-13T04:50:42.955Z,Derived/Calculated,GATLINBURG,Great Smoky Mountians National Park,Sevier,Tennessee,267641.5,3947590.41,35.64483499,-83.56636853,Little River-Goshen Prong,Bearwallow Branch,3353.625977,,3353.625977,m,UTM,NAD83,17,,Little River District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",c86bc36b-651a-442c-a6d9-b481961bf378,Burnt Mountain,,Cucumber Gap Trail,Jakes Creek Road A,Certified,35° 38.690' N,83° 33.982' W,"35° 38' 41.406"" N","83° 33' 58.927"" W",Summit,1279103,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,160
-83.57268697,35.69697155,,,2020-04-13T04:50:42.955Z,Derived/Calculated,GATLINBURG,Great Smoky Mountians National Park,Sevier,Tennessee,267221.21,3953388.87,35.69696467,-83.57268289,West Prong Little Pigeon River Upper,,3517.065918,,,m,UTM,NAD83,17,,Little River District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",a6bd20db-12c8-46f1-97de-952af078f6ec,Mount Harrison,,Cove Mountain Trail,Fighting Creek Gap Road,Certified,35° 41.818' N,83° 34.361' W,"35° 41' 49.073"" N","83° 34' 21.658"" W",Summit,1287028,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,161
-83.58418419,35.69533731,,,2020-04-13T04:50:42.955Z,Derived/Calculated,GATLINBURG,Great Smoky Mountians National Park,Sevier,Tennessee,266175.93,3953234.9,35.69533043,-83.58418011,West Prong Little Pigeon River Upper,Hickory Flats Branch,3890.257813,,,m,UTM,NAD83,17,,Little River District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",a2b33c0c-6965-4814-afcf-5f93e0e4ed07,Phils View,,Cove Mountain Trail,Maloney Point Parking,Certified,35° 41.720' N,83° 35.051' W,"35° 41' 43.190"" N","83° 35' 3.048"" W",Summit,1297372,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,162
-83.57377673,35.67461254,,,2020-04-13T04:50:42.955Z,Derived/Calculated,GATLINBURG,Great Smoky Mountians National Park,Sevier,Tennessee,267057.54,3950910.84,35.67460566,-83.57377265,West Prong Little Pigeon River Upper,Fighting Creek,2112.086426,,,m,UTM,NAD83,17,,Little River District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",0e53a078-90df-44be-80e1-06018b8a1a94,Maloney Point,,Sugarland Mountain Trail,Maloney Point Parking,Certified,35° 40.476' N,83° 34.426' W,"35° 40' 28.580"" N","83° 34' 25.582"" W",Summit,1292548,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,163
-83.93626125,35.53224179,,,2020-04-13T04:50:42.955Z,Derived/Calculated,CALDERWOOD,Great Smoky Mountians National Park,Blount,Tennessee,233770.05,3936035.09,35.53223495,-83.93625707,Chilhowee Lake,Bunker Hill Branch,2766.616943,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",cfe086ec-6828-48bd-9445-f05bc571bae8,Bunker Hill,,Hannah Mountain Trail,Parson Branch Road,Certified,35° 31.934' N,83° 56.175' W,"35° 31' 56.046"" N","83° 56' 10.525"" W",Summit,1279005,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,164
-83.8150908,35.48547838,,,2020-04-13T04:50:42.955Z,Derived/Calculated,FONTANA DAM,Great Smoky Mountians National Park,Swain,North Carolina,244611.32,3930525.9,35.48547155,-83.81508666,Lake Cheoah-Little Tennessee River,Lost Cove Creek,4024,,,m,UTM,NAD83,17,,Deep Creek District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",7c7276f5-60ff-4cc9-a918-2acbd9a20a29,Shuckstack,,Appalachian Trail,Payne Cemetery Access Road,Certified,35° 29.128' N,83° 48.905' W,"35° 29' 7.698"" N","83° 48' 54.312"" W",Summit,1015494,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,165
-83.82454611,35.48085714,,,2020-04-13T04:50:42.955Z,Derived/Calculated,FONTANA DAM,Great Smoky Mountians National Park,Swain,North Carolina,243738.61,3930037.71,35.48085032,-83.82454196,Lake Cheoah-Little Tennessee River,Sweet Branch,3844.392334,,,m,UTM,NAD83,17,,Deep Creek District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",6f520636-b912-4c3f-a7ae-faf91a9dcf09,Sheep Knob,,Appalachian Trail,Payne Cemetery Access Road,Certified,35° 28.851' N,83° 49.473' W,"35° 28' 51.061"" N","83° 49' 28.351"" W",Summit,1022571,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,166
-83.76545551,35.4614846,,,2020-04-13T04:50:42.955Z,Derived/Calculated,FONTANA DAM,Great Smoky Mountians National Park,Swain,North Carolina,249040.84,3927736.42,35.46147778,-83.76545138,Hazel Creek,Matt Branch,2738.845459,,,m,UTM,NAD83,17,,Deep Creek District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",501df380-b5b3-4eb6-ba02-156540903558,Matt Mountain,,Lakeshore Trail,Lakeview Drive West,Certified,35° 27.689' N,83° 45.927' W,"35° 27' 41.320"" N","83° 45' 55.625"" W",Summit,1021368,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,167
-83.77766852,35.49530468,,,2020-04-13T04:50:42.955Z,Derived/Calculated,FONTANA DAM,Great Smoky Mountians National Park,Swain,North Carolina,248037.91,3931519.82,35.49529785,-83.7776644,Eagle Creek,,2978.848389,,,m,UTM,NAD83,17,,Deep Creek District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",c79c2782-e1a5-43e0-a166-a7e9e9a40c58,Round Mountain Knob,,Eagle Creek Trail,Lakeview Drive West,Certified,35° 29.718' N,83° 46.660' W,"35° 29' 43.072"" N","83° 46' 39.592"" W",Summit,1022421,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,168
-83.80579528,35.48267932,,,2020-04-13T04:50:42.955Z,Derived/Calculated,FONTANA DAM,Great Smoky Mountians National Park,Swain,North Carolina,245446.01,3930191.31,35.4826725,-83.80579114,Eagle Creek,,3834.55835,,,m,UTM,NAD83,17,,Deep Creek District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",3860d5ea-9318-4cc5-a643-015d59617fe8,Little Shuckstack,,Appalachian Trail,Lakeview Drive West,Certified,35° 28.960' N,83° 48.347' W,"35° 28' 57.621"" N","83° 48' 20.848"" W",Summit,1021239,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,169
-83.47916501,35.48825714,,,2020-04-13T04:50:42.955Z,Derived/Calculated,BRYSON CITY,Great Smoky Mountians National Park,Swain,North Carolina,275101.4,3930016.06,35.4882503,-83.47916097,Fontana Lake-Tuckasegee River,,4390.256348,,,m,UTM,NAD83,17,,Deep Creek District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",2ed1cf45-c6fe-4ab4-b462-9551c09cdc8f,Kelly Bennet Peak,,Noland Creek Trail,Lakeview Drive East,Certified,35° 29.295' N,83° 28.750' W,"35° 29' 17.701"" N","83° 28' 44.979"" W",Summit,1021025,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,170
-83.41948656,35.45955974,,,2020-04-13T04:50:42.955Z,Derived/Calculated,BRYSON CITY,Great Smoky Mountians National Park,Swain,North Carolina,280438.17,3926697.98,35.4595529,-83.41948254,Kirkland Creek-Tuckasegee River,Worley Branch,2751.413818,,2751.413818,m,UTM,NAD83,17,,Deep Creek District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",162ef734-4151-4de2-ad58-2e11a9e11e8a,Worley Knob,,Thomas Divide Trail,Galbraith Creek Rd,Certified,35° 27.573' N,83° 25.169' W,"35° 27' 34.390"" N","83° 25' 10.137"" W",Summit,1016840,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,171
-83.71823095,35.71620632,,,2020-04-13T04:50:42.955Z,Derived/Calculated,WEAR COVE,Great Smoky Mountians National Park,Blount,Tennessee,254108.3,3955878.08,35.71619944,-83.71822682,Little River-Rudd Branch,,815,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",7cbbe2f2-552a-4ceb-a55a-c82de09c0b95,Rocky Mountain,,Roundtop Trail,Little River Gorge Road,Certified,35° 42.972' N,83° 43.094' W,"35° 42' 58.318"" N","83° 43' 5.617"" W",Summit,1299917,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,172
-83.66281818,35.69049496,,,2020-04-13T04:50:42.955Z,Derived/Calculated,WEAR COVE,Great Smoky Mountians National Park,Blount,Tennessee,259044.7,3952887.92,35.69048808,-83.66281408,Little River-Goshen Prong,,3072.438232,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",61289d3d-d4f3-4709-a230-7c186ef3a9ed,Round Top,,Roundtop Trail,Little River Gorge Road,Certified,35° 41.429' N,83° 39.769' W,"35° 41' 25.757"" N","83° 39' 46.131"" W",Summit,1307383,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,173
-83.63168135,35.69848681,,,2020-04-13T04:50:42.955Z,Derived/Calculated,WEAR COVE,Great Smoky Mountians National Park,Sevier,Tennessee,261886.66,3953698.57,35.69847994,-83.63167725,Little River-Goshen Prong,Little Brier Branch,2328.604004,,,m,UTM,NAD83,17,,Little River District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Upper slopes, mesas",11682e52-bc50-44b0-848b-3bf71fc6dcb1,Little Mountain,,Little Greenbrier Trail,Wear Cove Gap Road,Certified,35° 41.909' N,83° 37.901' W,"35° 41' 54.528"" N","83° 37' 54.038"" W",Summit,1291577,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,174
-83.64536399,35.66327959,,,2020-04-13T04:50:42.955Z,Derived/Calculated,WEAR COVE,Great Smoky Mountians National Park,Sevier,Tennessee,260543.11,3949825.74,35.66327272,-83.64535989,Little River-Goshen Prong,,3021.508789,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",21f56424-bdd8-47c1-b537-1ca26654b73a,Curry He Mountain,,Curry Mountain Trail,Little River Gorge Road,Certified,35° 39.796' N,83° 38.722' W,"35° 39' 47.782"" N","83° 38' 43.296"" W",Summit,1281894,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,175
-83.63724381,35.65121729,,,2020-04-13T04:50:42.955Z,Derived/Calculated,WEAR COVE,Great Smoky Mountians National Park,Sevier,Tennessee,261242.38,3948467.7,35.65121042,-83.63723971,Little River-Goshen Prong,Henderson Prong,3014.439453,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",43b793be-df64-4438-ab31-73932790bd53,Curry She Mountain,,Curry Mountain Trail,Little River Gorge Road,Certified,35° 39.073' N,83° 38.234' W,"35° 39' 4.358"" N","83° 38' 14.063"" W",Summit,1281896,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,176
-83.69806591,35.63459152,,,2020-04-13T04:50:42.955Z,Derived/Calculated,WEAR COVE,Great Smoky Mountians National Park,Blount,Tennessee,255684.01,3946772.68,35.63458466,-83.69806179,Little River-Crooked Creek,Little Spicewood Branch,2522.80542,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",6b65d371-29bf-4efe-9123-418bd9f182a1,Fodderstack Mountain,,West Prong Trail,Upper Tremont Road,Certified,35° 38.075' N,83° 41.884' W,"35° 38' 4.505"" N","83° 41' 53.022"" W",Summit,1284543,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,177
-83.73601799,35.65086528,,,2020-04-13T04:50:42.955Z,Derived/Calculated,WEAR COVE,Great Smoky Mountians National Park,Blount,Tennessee,252296.8,3948673.28,35.65085842,-83.73601387,Little River-Rudd Branch,Burr Branch,2291.718262,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",6b4bbdf2-1d6f-4cf7-8c05-191f0f45ec37,Chestnut Top Lead,,Chestnut Top Trail,Laurel Creek Road,Certified,35° 39.052' N,83° 44.161' W,"35° 39' 3.090"" N","83° 44' 9.650"" W",Summit,1280426,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,178
-83.74068252,35.64904133,,,2020-04-13T04:50:42.955Z,Derived/Calculated,WEAR COVE,Great Smoky Mountians National Park,Blount,Tennessee,251868.75,3948482.69,35.64903447,-83.7406784,Little River-Rudd Branch,,2415.43457,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",a4a48103-873e-468a-b0c5-88ca27c7510d,Chestnut Top,,Chestnut Top Trail,Laurel Creek Road,Certified,35° 38.942' N,83° 44.441' W,"35° 38' 56.524"" N","83° 44' 26.442"" W",Summit,1280425,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,179
-83.7257313,35.49842989,,,2020-04-13T04:50:42.955Z,Derived/Calculated,TUSKEEGEE,Great Smoky Mountians National Park,Swain,North Carolina,252759.9,3931735.04,35.49842306,-83.72572719,Hazel Creek,,1123,,,m,UTM,NAD83,17,,Deep Creek District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",4bfa3d1b-ead3-4004-83fd-005b0591e22e,The Pinnacle,,Jenkins Ridge Trail,Lakeview Drive West,Certified,35° 29.905' N,83° 43.544' W,"35° 29' 54.323"" N","83° 43' 32.618"" W",Summit,1022931,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,180
